feature,importance
experts,0.0003689716377724585
cree,0.000368222929611981
commence,0.0003682125542893965
creer,0.0003679146557204184
mode de,0.00036781952751886694
presentation des,0.0003664811130255636
rattrapage pour,0.0003663473579932988
offre des,0.00036620718311245777
toutefois,0.0003659766076809142
restera,0.0003653088497973322
cout,0.000364477826293061
ligne des,0.000364097059643252
ce lundi,0.00036401627384766903
remplissant le,0.0003639019321846575
vous decouvrirez,0.0003625936461821094
decouvrirez,0.0003625936461821094
cours dans,0.00036249242065414125
enseignements,0.00036227092256014735
recevoir,0.0003621601074522452
reduction,0.0003619511552380108
votre apprentissage,0.0003608340694489323
certaines evaluations,0.00036021805501745775
procedure,0.00035983405379846244
rencontrent,0.0003594273717742518
est avec,0.00035865005511156697
nationale de,0.0003585159046576256
en temps,0.00035788546897176345
au 10,0.00035785640177976683
80,0.0003571830969317704
nous en,0.0003569460396411316
sondage,0.00035676404533416646
lieu souhaite,0.00035676404533416646
de sondage,0.00035676404533416646
souhaite pour,0.00035676404533416646
en particulier,0.0003567403353193941
pieces,0.0003561323378693964
se derouleront,0.00035513745670761546
derouleront,0.00035513745670761546
transversales,0.0003547747943372085
sciences transversales,0.0003547747943372085
fondamentales,0.0003547747943372085
sciences fondamentales,0.0003547747943372085
condition,0.0003541804597767278
personnelle,0.0003540522173126726
organisation personnelle,0.0003540522173126726
oubliez pas,0.00035312075492947804
oubliez,0.00035312075492947804
esperons,0.0003506301885628792
nous esperons,0.0003506301885628792
ouezzin coulibaly,0.0003505733593016366
coulibaly universite,0.0003505733593016366
daniel,0.0003505733593016366
daniel ouezzin,0.0003505733593016366
universite daniel,0.0003505733593016366
ouezzin,0.0003505733593016366
qui comprend,0.00034997499507300465
comprend,0.00034997499507300465
structure,0.0003492412256000741
des villes,0.0003476564821723835
la vie,0.0003473433661230484
noter que,0.00034637300075887503
ensemble des,0.00034589703194511036
les bac,0.0003453435634250017
objet,0.00034523925486100926
du dossier,0.0003450451825033875
pr dipama,0.000344822914012938
par etape,0.0003443838957955462
vous apprendrez,0.0003443241540023489
apprendrez,0.0003443241540023489
dediee,0.00034419486903072843
watch 5j1dolpaiiw,0.00034334301376023283
5j1dolpaiiw ensemble,0.00034334301376023283
5j1dolpaiiw,0.00034334301376023283
cse uv,0.00034322301872489336
recherche scientifique,0.00034307068076800334
partout ou,0.0003430385232128544
decouverte de,0.0003427586426737007
decouverte,0.0003427586426737007
burkina universite,0.00034209315714063223
discussion,0.00034051274375456847
electrique,0.0003387605979397781
mesrsi,0.0003385612930413898
bien et,0.00033768173019497875
les ressources,0.0003371806835234805
enregistrer,0.00033710121792967314
ce sont,0.000336909205791338
les instructions,0.00033654017064031874
10 octobre,0.0003364078227105899
micro,0.0003359924592423398
que souvent,0.0003356921560987771
lundi 29,0.00033560555145687864
possession ne,0.00033352433262353096
possession,0.00033352433262353096
facultes dont,0.00033352433262353096
facultes on,0.00033352433262353096
papier,0.00033352433262353096
automatique dans,0.00033352433262353096
par moi,0.00033352433262353096
filiere comme,0.00033352433262353096
faits sur,0.00033352433262353096
maison bosser,0.00033352433262353096
logiciel p23,0.00033352433262353096
est automatique,0.00033352433262353096
lorsqu on,0.00033352433262353096
papier le,0.00033352433262353096
deliberation sur,0.00033352433262353096
pour prendre,0.00033352433262353096
filiere de,0.00033352433262353096
decourager suivre,0.00033352433262353096
des facultes,0.00033352433262353096
tp les,0.00033352433262353096
correction est,0.00033352433262353096
rencontre beaucoup,0.00033352433262353096
donc la,0.00033352433262353096
p23,0.00033352433262353096
logiciel les,0.00033352433262353096
certains modules,0.00033352433262353096
gigas de,0.00033352433262353096
son faits,0.00033352433262353096
programme par,0.00033352433262353096
affaire,0.00033352433262353096
affaire administration,0.00033352433262353096
dans certains,0.00033352433262353096
notes probleme,0.00033352433262353096
en possession,0.00033352433262353096
en octroie,0.00033352433262353096
resultat de,0.00033352433262353096
suivre certains,0.00033352433262353096
sur papier,0.00033352433262353096
rester la,0.00033352433262353096
resultat,0.00033352433262353096
non virtuel,0.00033352433262353096
outils essentielles,0.00033352433262353096
bosser et,0.00033352433262353096
connexion par,0.00033352433262353096
ne les,0.00033352433262353096
bosser,0.00033352433262353096
moyens pour,0.00033352433262353096
difficulte lorsqu,0.00033352433262353096
fonds decourager,0.00033352433262353096
p23 qui,0.00033352433262353096
fonds,0.00033352433262353096
prendre de,0.00033352433262353096
moi pour,0.00033352433262353096
les fonds,0.00033352433262353096
les facultes,0.00033352433262353096
devoirs donc,0.00033352433262353096
on affaire,0.00033352433262353096
pas installer,0.00033352433262353096
il ont,0.00033352433262353096
les permet,0.00033352433262353096
les non,0.00033352433262353096
ordinateurs qu,0.00033352433262353096
ont en,0.00033352433262353096
ordinateurs les,0.00033352433262353096
installer les,0.00033352433262353096
l1 le,0.00033352433262353096
pas leur,0.00033352433262353096
devoirs son,0.00033352433262353096
ordinateur performant,0.00033352433262353096
certains filiere,0.00033352433262353096
virtuel qui,0.00033352433262353096
decourager,0.00033352433262353096
de l1,0.00033352433262353096
leur resultat,0.00033352433262353096
performant pour,0.00033352433262353096
performant,0.00033352433262353096
12 septembre,0.0003330246917111719
quel,0.00033280484113638225
chance tous,0.00033162371048230555
et qui,0.00033136113172914795
de le,0.0003312615663629557
du president,0.0003304676848754664
marques hp,0.00032898745557645795
25 juillet,0.00032837357272692217
nous tous,0.0003272961235833755
etranger,0.0003255268739032885
au 31,0.000325320434327478
communique ci,0.00032481749168788304
charges,0.000322787757717814
camarades,0.00032173011272987556
les dossiers,0.00032141927031109825
difficultes techniques,0.0003212503422289705
les videos,0.0003211263334735609
mesure,0.00032108321228856835
car il,0.00032105727667794767
physique et,0.0003208115167387595
de energie,0.0003208115167387595
leurs cartes,0.0003205613137537769
listes sur,0.0003205613137537769
par ville,0.0003205613137537769
indiques,0.0003205613137537769
megas de,0.0003205613137537769
des defis,0.00031881110710957187
reconnaissance de,0.00031835967175665285
dossiers de,0.00031817774595226285
les eleves,0.0003177725317222555
eleves,0.0003177725317222555
payer,0.0003175374659849037
cqo9h3brpxp7l71g8,0.00031484093582486133
performants,0.00031460879725778726
choisir la,0.00031289489532502747
pv,0.0003126122368791304
cursus,0.0003120269910863617
moyen,0.0003113503793720737
efficacite,0.00031114336199237824
du meme,0.0003098907339556409
burkinabe est,0.00030795515776709784
en informatique,0.00030700644452462313
de creation,0.00030540603091886126
burkina bacheliers,0.0003049028452367924
mail et,0.00030407791825042186
dotes,0.000303760619489989
date de,0.00030322984203887376
bf vous,0.00030077758676813127
matiere et,0.0003005492277299302
salaries et,0.0003005206234992863
pas sur,0.00029881221489941594
periode de,0.0002965171411885309
ordinateur subventionne,0.00029502653492548525
de places,0.000295012354637828
postes,0.00029454477398318266
placee sous,0.00029454477398318266
placee,0.00029454477398318266
des postes,0.00029454477398318266
lieux des,0.00029289138278730726
depot 65,0.0002922326772434097
reseaux sociaux,0.0002916402121845298
ce formulaire,0.00029085095391074396
dans sa,0.0002901571662698294
recevoir de,0.0002896991894975935
du 05,0.00028968823982471946
chacun,0.0002869264694874105
pour leurs,0.0002841314930866354
ne sera,0.000284092374689426
efficacement,0.0002838226589203341
decouvrirez comment,0.0002837113115514225
burkinafaso mesri,0.0002825667438025967
decouvertes,0.0002809967100746054
les frais,0.00027920321845207756
chose qui,0.0002773283966117598
prenez,0.0002762427436328596
burkina ceforgris,0.00027502132704398523
dgesup universite,0.00027502132704398523
de discussion,0.0002748904669964908
de 85,0.0002745467603698168
droit les,0.00027401771604544694
que toutes,0.00027382612104201296
publie,0.0002722183996232295
de telephone,0.0002719320033088851
numero de,0.0002719320033088851
pour chaque,0.0002698493720899185
naviguer,0.0002698034353924752
ouvrir mon,0.00026943462469745255
ouvrir,0.00026943462469745255
mon compte,0.00026943462469745255
chaque matiere,0.00026922309207251955
puis,0.00026753716498370615
epo foner,0.00026725076866936174
de etranger,0.0002644040698457281
correctement,0.00026355952295691466
ne seront,0.00025770361578198933
remplir soigneusement,0.00025770361578198933
precis,0.0002571382399690661
lettres modernes,0.000245415122173987
economiques et,0.000245415122173987
sciences economiques,0.000245415122173987
de gestion,0.000245415122173987
economiques,0.000245415122173987
modernes,0.000245415122173987
retirer,0.00024325592814286774
regulierement inscrits,0.00023886611513695028
